noc_code,province_code,year,month,total_approval
6221,MB,2019,May,10
6221,ON,2019,May,50
6221,PE,2019,May,5
6222,ON,2019,May,15
6231,ON,2019,May,10
6235,AB,2019,May,10
6235,NS,2019,May,5
6235,ON,2019,May,45
6311,AB,2019,May,135
6311,BC,2019,May,45
6311,MB,2019,May,20
6311,NB,2019,May,20
6311,NL,2019,May,20
6311,NS,2019,May,35
6311,ON,2019,May,50
6311,SK,2019,May,75
6313,AB,2019,May,5
6313,ON,2019,May,5
6314,BC,2019,May,10
6314,ON,2019,May,20
6315,AB,2019,May,15
6315,BC,2019,May,5
6315,ON,2019,May,5
6321,ON,2019,May,5
6322,AB,2019,May,15
6322,BC,2019,May,45
6322,MB,2019,May,50
6322,NB,2019,May,15
6322,NL,2019,May,10
6322,NS,2019,May,20
6322,ON,2019,May,25
6322,QC,2019,May,5
6322,SK,2019,May,20
6332,ON,2019,May,5
6421,AB,2019,May,10
6421,MB,2019,May,15
6513,MB,2019,May,15
6525,AB,2019,May,10
6525,MB,2019,May,5
6541,MB,2019,May,15
6552,MB,2019,May,15
6552,NB,2019,May,20
6552,NS,2019,May,10
6552,PE,2019,May,15
6611,MB,2019,May,10
6621,MB,2019,May,10
6711,BC,2019,May,20
6711,MB,2019,May,35
6711,PE,2019,May,5
7205,BC,2019,May,5
7205,ON,2019,May,5
7231,ON,2019,May,25
7237,MB,2019,May,5
7237,ON,2019,May,5
7241,BC,2019,May,10
7245,ON,2019,May,5
7246,ON,2019,May,15
7247,ON,2019,May,5
7271,BC,2019,May,25
7284,AB,2019,May,10
7311,ON,2019,May,15
7321,BC,2019,May,15
7321,MB,2019,May,5
7321,ON,2019,May,10
7511,AB,2019,May,70
7511,BC,2019,May,20
7511,MB,2019,May,40
7511,NB,2019,May,15
7511,NS,2019,May,10
7611,MB,2019,May,5
8252,AB,2019,May,5
8252,SK,2019,May,5
8431,PE,2019,May,5
8431,SK,2019,May,5
9232,ON,2019,May,5
9446,MB,2019,May,5
9462,MB,2019,May,20
,AB,2019,May,2810
,BC,2019,May,2875
,MB,2019,May,835
,NB,2019,May,195
,NL,2019,May,115
,NS,2019,May,345
,NT,2019,May,10
,ON,2019,May,8955
,PE,2019,May,75
,QC,2019,May,1815
,SK,2019,May,615
,YT,2019,May,15
0013,BC,2019,November,10
0013,ON,2019,November,10
0013,QC,2019,November,10
0015,BC,2019,November,5
0016,ON,2019,November,5
0111,BC,2019,November,10
0111,ON,2019,November,35
0111,QC,2019,November,10
0112,ON,2019,November,20
0112,QC,2019,November,5
0113,BC,2019,November,5
0113,ON,2019,November,10
0114,ON,2019,November,10
0114,QC,2019,November,10
0121,ON,2019,November,10
0122,AB,2019,November,5
0122,ON,2019,November,60
0122,QC,2019,November,45
0124,AB,2019,November,5
0124,BC,2019,November,20
0124,ON,2019,November,70
0124,SK,2019,November,10
0125,BC,2019,November,5
0125,ON,2019,November,20
0211,ON,2019,November,15
0211,QC,2019,November,5
0213,BC,2019,November,15
0213,ON,2019,November,40
0601,BC,2019,November,5
0601,ON,2019,November,30
0621,AB,2019,November,15
0621,BC,2019,November,35
0621,MB,2019,November,10
0621,ON,2019,November,20
0621,QC,2019,November,15
0631,AB,2019,November,20
0631,BC,2019,November,35
0631,MB,2019,November,5
0631,ON,2019,November,25
0632,ON,2019,November,5
0711,BC,2019,November,5
0711,ON,2019,November,10
0714,ON,2019,November,5
0911,ON,2019,November,10
0911,SK,2019,November,15
1111,AB,2019,November,10
1111,BC,2019,November,25
1111,MB,2019,November,5
1111,NB,2019,November,5
1111,NS,2019,November,10
1111,ON,2019,November,90
1111,QC,2019,November,30
1112,BC,2019,November,10
1112,ON,2019,November,75
1112,QC,2019,November,5
1112,SK,2019,November,15
1113,ON,2019,November,5
1114,NS,2019,November,5
1114,ON,2019,November,20
1121,ON,2019,November,15
1122,BC,2019,November,15
1122,ON,2019,November,75
1122,QC,2019,November,35
1123,BC,2019,November,25
1123,ON,2019,November,75
1123,QC,2019,November,15
1123,SK,2019,November,5
1211,ON,2019,November,10
1212,ON,2019,November,10
1215,BC,2019,November,10
1215,ON,2019,November,35
1221,AB,2019,November,15
1221,BC,2019,November,20
1221,MB,2019,November,10
1221,ON,2019,November,55
1221,QC,2019,November,30
1222,ON,2019,November,10
1222,QC,2019,November,5
1223,BC,2019,November,10
1223,ON,2019,November,30
1225,BC,2019,November,5
1225,ON,2019,November,10
1226,ON,2019,November,5
1241,AB,2019,November,20
1241,BC,2019,November,40
1241,MB,2019,November,15
1241,ON,2019,November,60
1241,QC,2019,November,10
1242,ON,2019,November,15
1311,AB,2019,November,5
1311,BC,2019,November,15
1311,MB,2019,November,10
1311,ON,2019,November,40
1411,MB,2019,November,5
1431,QC,2019,November,15
2112,ON,2019,November,10
2113,BC,2019,November,5
2121,BC,2019,November,5
2121,ON,2019,November,20
2121,QC,2019,November,15
2121,SK,2019,November,5
2131,BC,2019,November,5
2131,ON,2019,November,20
2131,QC,2019,November,10
2132,AB,2019,November,5
2132,BC,2019,November,10
2132,ON,2019,November,50
2132,QC,2019,November,5
2133,AB,2019,November,5
2133,BC,2019,November,15
2133,ON,2019,November,35
2133,QC,2019,November,10
2134,AB,2019,November,10
2134,ON,2019,November,10
2141,BC,2019,November,10
2141,ON,2019,November,35
2141,QC,2019,November,10
2146,ON,2019,November,5
2147,ON,2019,November,25
2147,QC,2019,November,15
2151,ON,2019,November,15
2161,ON,2019,November,15
2171,AB,2019,November,15
2171,BC,2019,November,40
2171,NB,2019,November,5
2171,NS,2019,November,5
2171,ON,2019,November,215
2171,QC,2019,November,30
2172,BC,2019,November,10
2172,ON,2019,November,30
2173,AB,2019,November,10
2173,BC,2019,November,75
2173,MB,2019,November,5
2173,ON,2019,November,190
2173,QC,2019,November,5
2173,SK,2019,November,5
2174,AB,2019,November,5
2174,BC,2019,November,30
2174,MB,2019,November,5
2174,ON,2019,November,140
2174,QC,2019,November,15
2175,BC,2019,November,10
2175,ON,2019,November,20
2175,QC,2019,November,5
2211,AB,2019,November,5
2211,MB,2019,November,5
2211,ON,2019,November,10
2211,SK,2019,November,5
2221,ON,2019,November,5
2231,QC,2019,November,5
2232,ON,2019,November,5
2232,QC,2019,November,5
2233,ON,2019,November,10
2241,ON,2019,November,15
2241,QC,2019,November,5
2241,SK,2019,November,5
2243,QC,2019,November,5
2253,ON,2019,November,10
2253,QC,2019,November,10
2253,SK,2019,November,5
2263,AB,2019,November,5
2281,AB,2019,November,5
2281,BC,2019,November,10
2281,ON,2019,November,15
2281,QC,2019,November,20
2282,BC,2019,November,10
2282,ON,2019,November,45
2282,QC,2019,November,5
2283,BC,2019,November,5
2283,ON,2019,November,20
3012,BC,2019,November,5
3012,ON,2019,November,10
3012,QC,2019,November,140
3111,AB,2019,November,5
3111,BC,2019,November,10
3111,ON,2019,November,5
3112,AB,2019,November,10
3112,BC,2019,November,10
3112,ON,2019,November,30
3113,AB,2019,November,10
3113,BC,2019,November,5
3113,ON,2019,November,30
3114,BC,2019,November,5
3131,AB,2019,November,5
3131,ON,2019,November,20
3142,ON,2019,November,10
3219,ON,2019,November,10
3413,NS,2019,November,5
4011,AB,2019,November,15
4011,BC,2019,November,15
4011,ON,2019,November,65
4011,QC,2019,November,20
4011,SK,2019,November,5
4012,AB,2019,November,15
4012,BC,2019,November,10
4012,ON,2019,November,35
4012,QC,2019,November,5
4021,BC,2019,November,10
4021,ON,2019,November,45
4021,QC,2019,November,20
4031,BC,2019,November,10
4031,ON,2019,November,30
4031,QC,2019,November,15
4032,AB,2019,November,5
4032,ON,2019,November,15
4032,QC,2019,November,5
4112,AB,2019,November,10
4112,BC,2019,November,10
4112,ON,2019,November,35
4112,QC,2019,November,5
4151,ON,2019,November,5
4161,ON,2019,November,10
4161,QC,2019,November,10
4162,ON,2019,November,10
4163,BC,2019,November,15
4163,ON,2019,November,40
4163,QC,2019,November,10
4164,ON,2019,November,10
4164,QC,2019,November,5
4165,ON,2019,November,15
4169,QC,2019,November,5
4211,ON,2019,November,5
4212,AB,2019,November,5
4214,AB,2019,November,5
4214,BC,2019,November,10
4214,MB,2019,November,5
4214,NS,2019,November,15
4214,ON,2019,November,10
4214,SK,2019,November,10
4217,PE,2019,November,10
4411,AB,2019,November,45
4411,BC,2019,November,60
4411,ON,2019,November,50
4412,AB,2019,November,5
4412,BC,2019,November,15
4412,ON,2019,November,10
5121,ON,2019,November,5
5122,ON,2019,November,10
5125,ON,2019,November,5
5125,QC,2019,November,10
5131,BC,2019,November,5
5241,BC,2019,November,40
5241,ON,2019,November,25
5241,QC,2019,November,20
5242,ON,2019,November,5
5254,AB,2019,November,5
6211,AB,2019,November,65
6211,BC,2019,November,15
6211,MB,2019,November,10
6211,ON,2019,November,30
6211,QC,2019,November,5
6211,SK,2019,November,10
6221,AB,2019,November,10
6221,BC,2019,November,5
6221,MB,2019,November,5
6221,ON,2019,November,35
6221,PE,2019,November,5
6221,QC,2019,November,10
6222,ON,2019,November,5
6231,ON,2019,November,5
6235,AB,2019,November,5
6235,BC,2019,November,5
6235,ON,2019,November,35
6311,AB,2019,November,130
6311,BC,2019,November,35
6311,MB,2019,November,10
6311,NB,2019,November,10
6311,NL,2019,November,5
6311,NS,2019,November,15
6311,ON,2019,November,50
6311,SK,2019,November,50
6313,AB,2019,November,5
6313,BC,2019,November,5
6313,ON,2019,November,5
6313,QC,2019,November,5
6314,BC,2019,November,10
6314,ON,2019,November,20
6315,AB,2019,November,10
6316,ON,2019,November,5
6321,BC,2019,November,5
6321,ON,2019,November,10
6321,QC,2019,November,10
6322,AB,2019,November,10
6322,BC,2019,November,55
6322,MB,2019,November,25
6322,NB,2019,November,10
6322,NS,2019,November,15
6322,ON,2019,November,30
6322,QC,2019,November,10
6322,SK,2019,November,30
6411,QC,2019,November,5
6421,AB,2019,November,10
6421,MB,2019,November,15
6513,BC,2019,November,10
6525,AB,2019,November,5
6552,MB,2019,November,15
6552,NB,2019,November,5
6552,NS,2019,November,5
6552,QC,2019,November,5
6611,MB,2019,November,5
6711,BC,2019,November,10
6711,MB,2019,November,20
6731,BC,2019,November,5
7205,BC,2019,November,5
7231,ON,2019,November,15
7237,BC,2019,November,5
7241,BC,2019,November,10
7245,ON,2019,November,10
7246,ON,2019,November,15
7251,BC,2019,November,10
7271,BC,2019,November,15
7284,AB,2019,November,10
7321,BC,2019,November,5
7321,QC,2019,November,5
7384,NL,2019,November,5
7511,AB,2019,November,35
7511,BC,2019,November,30
7511,MB,2019,November,10
7511,NB,2019,November,15
7511,NS,2019,November,5
7511,PE,2019,November,5
8252,AB,2019,November,5
8252,SK,2019,November,15
8431,SK,2019,November,5
9213,ON,2019,November,5
9446,MB,2019,November,5
9462,AB,2019,November,15
9462,MB,2019,November,15
9463,NB,2019,November,15
9463,PE,2019,November,5
,AB,2019,November,1865
,BC,2019,November,1935
,MB,2019,November,625
,NB,2019,November,175
,NL,2019,November,80
,NS,2019,November,225
,NT,2019,November,10
,ON,2019,November,5820
,PE,2019,November,65
,QC,2019,November,1830
,SK,2019,November,435
,YT,2019,November,15
0013,BC,2019,October,5
0013,ON,2019,October,10
0013,QC,2019,October,10
0014,ON,2019,October,5
0015,BC,2019,October,5
0015,ON,2019,October,5
0016,ON,2019,October,10
0111,BC,2019,October,10
0111,ON,2019,October,40
0111,QC,2019,October,15
0112,BC,2019,October,15
0112,ON,2019,October,40
0113,BC,2019,October,10
0113,ON,2019,October,15
0114,BC,2019,October,5
0114,ON,2019,October,15
0114,QC,2019,October,15
0121,ON,2019,October,5
0122,BC,2019,October,5
0122,ON,2019,October,65
0122,QC,2019,October,60
0124,AB,2019,October,10
0124,BC,2019,October,30
0124,MB,2019,October,5
0124,ON,2019,October,85
0124,QC,2019,October,10
0124,SK,2019,October,20
0125,BC,2019,October,10
0125,ON,2019,October,25
0131,ON,2019,October,10
0211,ON,2019,October,10
0211,QC,2019,October,10
0213,AB,2019,October,5
0213,BC,2019,October,10
0213,ON,2019,October,50
0213,QC,2019,October,10
0423,ON,2019,October,5
0423,SK,2019,October,5
0601,BC,2019,October,10
0601,ON,2019,October,50
0621,AB,2019,October,15
0621,BC,2019,October,45
0621,MB,2019,October,10
0621,ON,2019,October,45
0621,QC,2019,October,10
0631,AB,2019,October,20
0631,BC,2019,October,50
0631,NB,2019,October,5
0631,ON,2019,October,35
0631,SK,2019,October,5
0632,BC,2019,October,10
0632,ON,2019,October,5
0651,ON,2019,October,5
0711,BC,2019,October,10
0711,ON,2019,October,15
0711,QC,2019,October,5
0911,ON,2019,October,10
0911,SK,2019,October,20
1111,AB,2019,October,20
1111,BC,2019,October,30
1111,MB,2019,October,5
1111,NB,2019,October,5
1111,NS,2019,October,10
1111,ON,2019,October,135
1111,QC,2019,October,35
1112,AB,2019,October,5
1112,BC,2019,October,15
1112,ON,2019,October,90
1112,QC,2019,October,5
1112,SK,2019,October,30
1113,ON,2019,October,10
1114,BC,2019,October,10
1114,ON,2019,October,30
1114,QC,2019,October,5
1121,BC,2019,October,10
1121,ON,2019,October,30
1121,QC,2019,October,5
1122,AB,2019,October,5
1122,BC,2019,October,15
1122,ON,2019,October,100
1122,QC,2019,October,35
1122,SK,2019,October,15
1123,AB,2019,October,10
1123,BC,2019,October,25
1123,NS,2019,October,10
1123,ON,2019,October,95
1123,QC,2019,October,20
1123,SK,2019,October,10
1211,ON,2019,October,5
1212,ON,2019,October,15
1215,AB,2019,October,10
1215,BC,2019,October,5
1215,ON,2019,October,50
1221,AB,2019,October,20
1221,BC,2019,October,30
1221,MB,2019,October,15
1221,ON,2019,October,65
1221,QC,2019,October,25
1222,ON,2019,October,10
1222,QC,2019,October,5
1223,BC,2019,October,10
1223,ON,2019,October,45
1223,QC,2019,October,5
1224,ON,2019,October,5
1225,AB,2019,October,5
1225,BC,2019,October,10
1225,ON,2019,October,15
1226,ON,2019,October,10
1241,AB,2019,October,35
1241,BC,2019,October,55
1241,MB,2019,October,15
1241,NB,2019,October,5
1241,NS,2019,October,10
1241,ON,2019,October,85
1241,QC,2019,October,5
1242,ON,2019,October,10
1243,ON,2019,October,10
1311,AB,2019,October,15
1311,BC,2019,October,25
1311,MB,2019,October,10
1311,NB,2019,October,5
1311,ON,2019,October,65
1311,QC,2019,October,10
1311,SK,2019,October,10
1431,QC,2019,October,10
2112,ON,2019,October,10
2121,BC,2019,October,5
2121,ON,2019,October,25
2121,QC,2019,October,20
2121,SK,2019,October,15
2123,SK,2019,October,5
2131,AB,2019,October,5
2131,BC,2019,October,15
2131,MB,2019,October,5
2131,ON,2019,October,25
2131,QC,2019,October,15
2131,SK,2019,October,5
2132,AB,2019,October,10
2132,BC,2019,October,15
2132,ON,2019,October,50
2132,QC,2019,October,10
2132,SK,2019,October,5
2133,AB,2019,October,5
2133,BC,2019,October,15
2133,ON,2019,October,40
2133,QC,2019,October,15
2134,ON,2019,October,5
2141,ON,2019,October,30
2145,AB,2019,October,10
2145,ON,2019,October,10
2146,ON,2019,October,5
2146,QC,2019,October,5
2147,BC,2019,October,10
2147,ON,2019,October,40
2147,QC,2019,October,25
2151,BC,2019,October,10
2151,ON,2019,October,15
2161,ON,2019,October,30
2161,QC,2019,October,5
2171,AB,2019,October,20
2171,BC,2019,October,40
2171,MB,2019,October,10
2171,NS,2019,October,10
2171,ON,2019,October,270
2171,QC,2019,October,30
2171,SK,2019,October,5
2172,BC,2019,October,10
2172,ON,2019,October,50
2172,QC,2019,October,10
2173,AB,2019,October,10
2173,BC,2019,October,95
2173,MB,2019,October,10
2173,NB,2019,October,5
2173,ON,2019,October,260
2173,QC,2019,October,10
2173,SK,2019,October,10
2174,AB,2019,October,5
2174,BC,2019,October,30
2174,MB,2019,October,10
2174,NS,2019,October,5
2174,ON,2019,October,185
2174,QC,2019,October,20
2174,SK,2019,October,5
2175,BC,2019,October,20
2175,ON,2019,October,30
2175,QC,2019,October,5
2211,AB,2019,October,5
2211,ON,2019,October,20
2211,SK,2019,October,10
2221,ON,2019,October,10
2231,ON,2019,October,5
2231,QC,2019,October,5
2231,SK,2019,October,10
2232,ON,2019,October,10
2232,QC,2019,October,5
2232,SK,2019,October,5
2233,ON,2019,October,20
2234,ON,2019,October,5
2241,AB,2019,October,5
2241,ON,2019,October,15
2241,QC,2019,October,10
2241,SK,2019,October,10
2242,ON,2019,October,10
2243,QC,2019,October,5
2243,SK,2019,October,5
2251,BC,2019,October,5
2253,ON,2019,October,15
2253,QC,2019,October,5
2263,ON,2019,October,5
2281,BC,2019,October,5
2281,MB,2019,October,5
2281,ON,2019,October,45
2281,QC,2019,October,15
2282,BC,2019,October,10
2282,NB,2019,October,5
2282,ON,2019,October,40
2282,QC,2019,October,5
2283,BC,2019,October,5
2283,ON,2019,October,20
3012,AB,2019,October,10
3012,BC,2019,October,10
3012,ON,2019,October,10
3012,QC,2019,October,185
3111,BC,2019,October,5
3111,ON,2019,October,15
3112,AB,2019,October,10
3112,ON,2019,October,20
3112,QC,2019,October,5
3113,BC,2019,October,5
3113,ON,2019,October,60
3124,QC,2019,October,5
3131,AB,2019,October,5
3131,MB,2019,October,5
3131,ON,2019,October,15
3142,BC,2019,October,5
3142,ON,2019,October,10
3219,ON,2019,October,5
3233,ON,2019,October,5
3413,NB,2019,October,5
3413,NS,2019,October,20
4011,AB,2019,October,15
4011,BC,2019,October,20
4011,NS,2019,October,5
4011,ON,2019,October,75
4011,QC,2019,October,20
4012,AB,2019,October,5
4012,BC,2019,October,20
4012,ON,2019,October,35
4012,QC,2019,October,5
4021,BC,2019,October,10
4021,NS,2019,October,5
4021,ON,2019,October,50
4021,QC,2019,October,10
4031,BC,2019,October,10
4031,MB,2019,October,5
4031,ON,2019,October,35
4031,QC,2019,October,20
4032,AB,2019,October,5
4032,BC,2019,October,10
4032,ON,2019,October,20
4032,QC,2019,October,10
4033,ON,2019,October,10
4112,BC,2019,October,10
4112,ON,2019,October,30
4112,QC,2019,October,5
4151,ON,2019,October,10
4154,BC,2019,October,5
4161,ON,2019,October,5
4162,ON,2019,October,15
4163,BC,2019,October,10
4163,ON,2019,October,50
4163,QC,2019,October,10
4164,ON,2019,October,10
4165,ON,2019,October,20
4169,QC,2019,October,5
4212,AB,2019,October,5
4212,BC,2019,October,5
4212,MB,2019,October,5
4212,ON,2019,October,5
4212,SK,2019,October,5
4214,AB,2019,October,10
4214,BC,2019,October,10
4214,MB,2019,October,10
4214,NS,2019,October,25
4214,ON,2019,October,15
4214,QC,2019,October,5
4214,SK,2019,October,5
4411,AB,2019,October,45
4411,BC,2019,October,65
4411,ON,2019,October,110
4412,AB,2019,October,10
4412,BC,2019,October,20
4412,ON,2019,October,30
5121,ON,2019,October,15
5122,ON,2019,October,15
5123,ON,2019,October,5
5125,ON,2019,October,10
5131,ON,2019,October,10
5131,QC,2019,October,5
5221,ON,2019,October,5
5241,BC,2019,October,35
5241,ON,2019,October,35
5241,QC,2019,October,5
5242,BC,2019,October,5
5242,ON,2019,October,10
5243,ON,2019,October,5
5254,BC,2019,October,5
5254,ON,2019,October,5
6211,AB,2019,October,95
6211,BC,2019,October,25
6211,ON,2019,October,30
6211,QC,2019,October,10
6211,SK,2019,October,15
6221,AB,2019,October,10
6221,BC,2019,October,10
6221,ON,2019,October,40
6221,QC,2019,October,10
6222,ON,2019,October,10
6231,ON,2019,October,5
6235,AB,2019,October,15
6235,BC,2019,October,15
6235,ON,2019,October,40
6311,AB,2019,October,225
6311,BC,2019,October,35
6311,MB,2019,October,10
6311,NB,2019,October,20
6311,NL,2019,October,5
6311,NS,2019,October,10
6311,ON,2019,October,50
6311,SK,2019,October,70
6313,AB,2019,October,5
6313,BC,2019,October,10
6313,ON,2019,October,5
6314,ON,2019,October,20
6315,AB,2019,October,20
6321,BC,2019,October,10
6321,ON,2019,October,5
6322,AB,2019,October,10
6322,BC,2019,October,40
6322,MB,2019,October,30
6322,NB,2019,October,10
6322,NL,2019,October,5
6322,NS,2019,October,15
6322,ON,2019,October,30
6322,PE,2019,October,5
6322,QC,2019,October,5
6322,SK,2019,October,30
6331,AB,2019,October,5
6331,ON,2019,October,5
6332,ON,2019,October,10
6421,AB,2019,October,15
6421,MB,2019,October,10
6513,BC,2019,October,10
6513,MB,2019,October,10
6525,AB,2019,October,5
6525,BC,2019,October,10
6552,MB,2019,October,25
6552,NB,2019,October,30
6552,PE,2019,October,5
6552,QC,2019,October,5
6611,MB,2019,October,15
6621,MB,2019,October,5
6711,BC,2019,October,25
6711,MB,2019,October,30
6711,NL,2019,October,5
6731,BC,2019,October,10
7231,ON,2019,October,15
7232,ON,2019,October,5
7237,BC,2019,October,5
7237,ON,2019,October,5
7245,ON,2019,October,5
7247,ON,2019,October,5
7271,BC,2019,October,15
7271,ON,2019,October,5
7284,AB,2019,October,15
7321,BC,2019,October,10
7321,MB,2019,October,5
7321,QC,2019,October,5
7333,ON,2019,October,5
7511,AB,2019,October,60
7511,BC,2019,October,30
7511,MB,2019,October,15
7511,NB,2019,October,15
7511,NS,2019,October,20
7511,PE,2019,October,5
8252,AB,2019,October,10
8252,BC,2019,October,5
8252,MB,2019,October,15
8252,SK,2019,October,25
8431,QC,2019,October,5
8431,SK,2019,October,10
9232,ON,2019,October,5
9462,AB,2019,October,15
9462,MB,2019,October,20
9463,NB,2019,October,10
,AB,2019,October,5
,AB,2019,October,2340
,BC,2019,October,2385
,MB,2019,October,5
,MB,2019,October,750
,NB,2019,October,200
,NL,2019,October,85
,NS,2019,October,330
,NT,2019,October,5
,NU,2019,October,5
,ON,2019,October,5
,ON,2019,October,6980
,PE,2019,October,65
,QC,2019,October,5
,QC,2019,October,1835
,SK,2019,October,10
,SK,2019,October,710
,YT,2019,October,10
0013,ON,2019,September,20
0013,QC,2019,September,15
0014,ON,2019,September,5
0015,ON,2019,September,15
0016,BC,2019,September,5
0016,ON,2019,September,10
0111,AB,2019,September,5
0111,BC,2019,September,5
0111,ON,2019,September,45
0111,QC,2019,September,15
0112,BC,2019,September,5
0112,MB,2019,September,5
0112,ON,2019,September,25
0113,BC,2019,September,10
0113,ON,2019,September,15
0114,BC,2019,September,5
0114,ON,2019,September,20
0114,QC,2019,September,15
0121,ON,2019,September,10
0122,MB,2019,September,5
0122,ON,2019,September,75
0122,QC,2019,September,60
0124,BC,2019,September,25
0124,ON,2019,September,110
0124,QC,2019,September,10
0124,SK,2019,September,20
0125,BC,2019,September,10
0125,ON,2019,September,30
0125,QC,2019,September,5
0211,ON,2019,September,20
0211,QC,2019,September,5
0213,AB,2019,September,10
0213,BC,2019,September,15
0213,ON,2019,September,80
0213,QC,2019,September,5
0423,ON,2019,September,5
0423,SK,2019,September,10
0512,ON,2019,September,5
0601,AB,2019,September,5
0601,BC,2019,September,15
0601,MB,2019,September,5
0601,ON,2019,September,60
0621,AB,2019,September,20
0621,BC,2019,September,60
0621,MB,2019,September,10
0621,ON,2019,September,30
0621,QC,2019,September,10
0631,AB,2019,September,15
0631,BC,2019,September,50
0631,MB,2019,September,10
0631,NB,2019,September,5
0631,ON,2019,September,30
0631,SK,2019,September,10
0632,BC,2019,September,5
0632,ON,2019,September,10
0651,BC,2019,September,5
0711,BC,2019,September,15
0711,ON,2019,September,10
0714,SK,2019,September,10
0731,BC,2019,September,5
0731,ON,2019,September,5
0821,SK,2019,September,5
0911,BC,2019,September,5
0911,ON,2019,September,10
0911,SK,2019,September,25
0912,SK,2019,September,5
1111,AB,2019,September,15
1111,BC,2019,September,20
1111,MB,2019,September,5
1111,NS,2019,September,20
1111,ON,2019,September,160
1111,QC,2019,September,45
1112,BC,2019,September,10
1112,ON,2019,September,135
1112,SK,2019,September,30
1113,ON,2019,September,10
1114,AB,2019,September,5
1114,MB,2019,September,5
1114,NS,2019,September,10
1114,ON,2019,September,40
1114,QC,2019,September,5
1121,BC,2019,September,5
1121,ON,2019,September,45
1122,AB,2019,September,5
1122,BC,2019,September,20
1122,ON,2019,September,110
1122,QC,2019,September,35
1122,SK,2019,September,20
1123,AB,2019,September,5
1123,BC,2019,September,35
1123,MB,2019,September,5
1123,NS,2019,September,10
1123,ON,2019,September,120
1123,QC,2019,September,10
1123,SK,2019,September,15
1211,BC,2019,September,5
1211,ON,2019,September,10
1212,ON,2019,September,15
1215,AB,2019,September,15
1215,BC,2019,September,15
1215,MB,2019,September,5
1215,ON,2019,September,45
1215,QC,2019,September,5
1221,AB,2019,September,15
1221,BC,2019,September,30
1221,MB,2019,September,15
1221,ON,2019,September,70
1221,QC,2019,September,15
1222,ON,2019,September,15
1222,QC,2019,September,5
1223,AB,2019,September,5
1223,BC,2019,September,10
